filename,zcr_mean,zcr_std,zcr_min,zcr_max,zcr_median,rmse_mean,rmse_std,rmse_min,rmse_max,rmse_median,mfcc_0_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_0_std,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,mfcc_0_min,mfcc_1_min,mfcc_2_min,mfcc_3_min,mfcc_4_min,mfcc_5_min,mfcc_6_min,mfcc_7_min,mfcc_8_min,mfcc_9_min,mfcc_10_min,mfcc_11_min,mfcc_12_min,mfcc_0_max,mfcc_1_max,mfcc_2_max,mfcc_3_max,mfcc_4_max,mfcc_5_max,mfcc_6_max,mfcc_7_max,mfcc_8_max,mfcc_9_max,mfcc_10_max,mfcc_11_max,mfcc_12_max,mfcc_0_median,mfcc_1_median,mfcc_2_median,mfcc_3_median,mfcc_4_median,mfcc_5_median,mfcc_6_median,mfcc_7_median,mfcc_8_median,mfcc_9_median,mfcc_10_median,mfcc_11_median,mfcc_12_median,chroma_0_mean,chroma_1_mean,chroma_2_mean,chroma_3_mean,chroma_4_mean,chroma_5_mean,chroma_6_mean,chroma_7_mean,chroma_8_mean,chroma_9_mean,chroma_10_mean,chroma_11_mean,chroma_0_std,chroma_1_std,chroma_2_std,chroma_3_std,chroma_4_std,chroma_5_std,chroma_6_std,chroma_7_std,chroma_8_std,chroma_9_std,chroma_10_std,chroma_11_std,chroma_0_min,chroma_1_min,chroma_2_min,chroma_3_min,chroma_4_min,chroma_5_min,chroma_6_min,chroma_7_min,chroma_8_min,chroma_9_min,chroma_10_min,chroma_11_min,chroma_0_max,chroma_1_max,chroma_2_max,chroma_3_max,chroma_4_max,chroma_5_max,chroma_6_max,chroma_7_max,chroma_8_max,chroma_9_max,chroma_10_max,chroma_11_max,chroma_0_median,chroma_1_median,chroma_2_median,chroma_3_median,chroma_4_median,chroma_5_median,chroma_6_median,chroma_7_median,chroma_8_median,chroma_9_median,chroma_10_median,chroma_11_median
angry-1.wav,0.054108072916666666,0.09553207181588771,0.0,0.72216796875,0.024169921875,0.09146951,0.09702827,0.0,0.27833807,0.01979333,-93.24532,55.88998,-7.563015,-1.5389408,-6.862972,-2.0522587,-4.1640787,2.2447793,-6.1733294,2.7039497,-2.1476483,0.8213571,1.3997064,102.78332,67.07042,27.729282,20.841269,20.2553,16.23964,11.274939,9.374367,10.076834,8.781318,8.445953,9.106989,9.259401,-351.16052,-57.009045,-87.389336,-64.92978,-68.95395,-65.83285,-44.23118,-22.844532,-44.267822,-25.715147,-32.411655,-27.255054,-22.884464,0.0,220.32648,69.61807,73.16966,49.042053,36.7007,29.176334,38.58261,18.016153,32.325172,30.6016,40.159286,37.175865,-67.65373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14618109,0.12416121,0.14746857,0.16132979,0.15751772,0.1313328,0.11308425,0.12439284,0.12604241,0.09084775,0.07425073,0.13061531,0.28631547,0.26731834,0.28801057,0.30165944,0.29760855,0.26673406,0.24176745,0.23597823,0.26616,0.21254611,0.181388,0.27690372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0008855526,0.0006010601,0.00022055783,0.00034060073,0.00021607193,0.00040793867,0.0006314056,0.00032033434,0.00023806778,0.00026689895,0.00037441816,0.00064228836
angry-2.wav,0.07812174479166667,0.12602173614556947,0.0,0.61376953125,0.039306640625,0.07858768,0.08289249,0.0,0.22571097,0.026619911,-70.51538,40.89749,-11.850022,-4.5686054,-7.696211,3.529059,-10.658733,3.3992288,-8.799761,3.1128056,-2.624363,-4.4694023,-2.671845,83.99888,57.70673,28.908773,15.917462,16.744389,13.239122,15.261495,9.854089,11.877894,6.4125457,7.506175,7.837743,7.704276,-297.81482,-83.68074,-113.669075,-57.438133,-90.48922,-29.54625,-54.137924,-22.36203,-47.408554,-17.609997,-28.653276,-31.37424,-30.730412,0.0,207.53458,61.583015,51.884705,20.460901,42.758575,19.483347,45.26532,6.727487,24.729303,18.38628,12.661132,19.287472,-31.056574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08193635,0.10399988,0.14604855,0.14748354,0.14293507,0.13856965,0.18599947,0.18832321,0.1876433,0.15753369,0.12676568,0.10470018,0.18307628,0.19933547,0.27225658,0.2661201,0.27036437,0.23871109,0.3159114,0.3205575,0.32751498,0.28456238,0.2445919,0.2339644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0002969853,0.0009482753,0.0031833535,0.0022776644,0.0005138408,0.0018740564,0.006197512,0.0047015245,0.0021260893,0.0009147458,0.0003736731,0.00037235048
happy-1.wav,0.03152994791666667,0.060532877211175666,0.0,0.30517578125,0.0,0.046156894,0.08040165,0.0,0.2692155,0.0,-40.13498,32.073074,-14.516299,3.2200658,-2.3129413,-4.5926385,-2.8542314,-3.2199903,-1.6907158,-0.45040295,-2.404991,1.2432975,-1.1312084,71.39154,54.16218,25.586842,11.018147,8.488643,11.23655,7.698724,7.4337606,6.096615,6.989231,6.76914,5.3170013,4.7994657,-307.55316,0.0,-102.461975,-30.214748,-45.7041,-45.985237,-36.1875,-30.596233,-35.620922,-34.99615,-28.583527,-10.758766,-26.19231,0.0,186.44827,34.61841,54.71292,19.937939,25.005713,13.834333,14.324684,15.67932,23.350096,11.273735,34.633316,9.739878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102234,0.12000494,0.14182478,0.11542156,0.104310535,0.10343246,0.0906602,0.07418566,0.07906701,0.07734372,0.0868361,0.10372939,0.2298543,0.26601183,0.29964417,0.2545483,0.23170377,0.24809659,0.22342741,0.19192399,0.201086,0.1979049,0.20820129,0.24459669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
happy-2.wav,0.05876953125,0.1098701499588935,0.0,0.529296875,0.0,0.030752843,0.054390304,0.0,0.19123095,0.0,-66.76765,22.446606,-4.0992084,9.194059,3.6448767,3.2675161,-3.404771,-1.8899186,-0.7213477,-1.2585204,-4.386096,-1.18586,-1.6896148,119.289925,45.720463,22.624264,17.34141,12.509068,8.590381,11.665159,10.815121,6.8027873,7.375413,8.651774,4.1889873,5.114207,-472.7386,-107.67949,-75.09027,-28.121077,-32.504356,-23.771402,-47.70827,-49.892433,-39.677536,-31.497343,-51.329754,-15.077557,-21.065239,0.0,137.54854,55.270607,55.637756,61.429752,38.006554,20.9822,18.245426,14.782814,15.153482,6.978942,15.026386,14.784653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18598813,0.16212252,0.1453195,0.14259754,0.15090814,0.15992388,0.1535829,0.13489713,0.12457727,0.13249193,0.17220844,0.21044034,0.30662313,0.27581188,0.25463897,0.25486344,0.26437134,0.27965224,0.2644498,0.2295914,0.21933408,0.23160502,0.27927572,0.34307867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal-1.wav,0.048341471354166665,0.09188497007715762,0.0,0.63037109375,0.0,0.0669896,0.08152724,0.0,0.2830466,0.0,-79.9977,53.638325,-10.273313,14.152443,-10.527727,-0.04883321,-3.0632684,-6.141939,-2.7062247,-4.544829,-4.2060924,-1.4706407,-3.1288233,94.36464,69.14776,34.41376,27.14192,19.340796,15.624556,10.604564,12.108331,7.6836405,10.258292,8.052949,6.1935587,7.379194,-349.54694,-84.6205,-120.00625,-38.37126,-93.24922,-39.632225,-46.44086,-55.119225,-42.07518,-44.50112,-32.37245,-21.2678,-37.393463,0.0,219.81906,124.10127,101.08929,19.178356,70.31656,21.404345,27.207096,17.028702,24.099773,17.310259,28.768246,13.534865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16153738,0.1710833,0.16436477,0.17097543,0.12279291,0.1087572,0.13543843,0.13368472,0.14497466,0.16910198,0.15965444,0.13229348,0.2840937,0.29293105,0.28842598,0.29533908,0.2305574,0.21521325,0.25534332,0.24459836,0.24528478,0.28961435,0.28780732,0.24377829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal-2.wav,0.0347802734375,0.08034913455779537,0.0,0.515625,0.0,0.049437497,0.08158176,0.0,0.25065744,0.0,-43.755646,33.853184,-4.88012,1.7041214,-2.83492,1.5535039,-3.3429449,-2.3138833,-3.977501,-2.781144,-2.6448302,-0.16812491,-0.2858197,74.24584,64.367645,21.81939,12.319191,8.18866,8.27748,10.050126,7.7316236,7.6831484,6.140032,6.0601068,5.4515314,3.944205,-273.7486,-40.961308,-83.87956,-56.789715,-36.66497,-31.958427,-44.342804,-48.980186,-32.233707,-26.137806,-26.607391,-27.269497,-21.610308,0.0,221.76434,95.511894,58.591278,16.622673,39.622223,31.105995,15.920656,5.925585,6.750691,5.509857,19.329878,11.810028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07000443,0.08887523,0.0964566,0.062037542,0.05959678,0.058715057,0.039967276,0.041842457,0.060453918,0.11934198,0.15028654,0.10851649,0.18764405,0.23622398,0.25826016,0.1892116,0.18286125,0.19554964,0.13268326,0.14674425,0.16839364,0.27249506,0.30289826,0.25589585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sad-1.wav,0.04613444010416667,0.1033548160879366,0.0,0.6220703125,0.0,0.035264004,0.06642037,0.0,0.21912736,0.0,-59.520885,28.559898,-4.6787734,10.536626,2.1867397,1.3683268,-0.0010583241,1.1885171,1.2373589,1.7991287,-0.5418239,1.8300269,-1.1617397,106.55937,50.88735,24.929827,17.669945,6.9413514,10.863492,8.928238,7.991052,6.2431827,8.489861,4.718406,5.2629843,5.4288697,-436.59433,-47.015327,-85.92755,-12.940378,-24.458967,-31.866844,-29.805292,-20.22143,-20.229008,-49.005707,-19.590246,-11.580624,-21.488419,0.0,170.63058,40.3465,65.055695,29.688108,36.798172,30.927132,28.934008,25.063448,26.672352,17.284924,26.304874,16.456633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13669601,0.13754779,0.13793997,0.15072481,0.15468305,0.15783754,0.18160528,0.20831731,0.17311606,0.14527176,0.11427268,0.12214891,0.2661891,0.26068354,0.25752494,0.27618885,0.2710752,0.28021726,0.30506366,0.34550834,0.29995477,0.27509454,0.22946945,0.24166536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98504055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sad-2.wav,0.010594075520833333,0.0260373337765033,0.0,0.18798828125,0.0,0.065581515,0.105984434,0.0,0.36196265,0.0,-65.57803,39.33478,4.235164,4.8728514,2.6124952,2.6316934,2.3715851,2.0138066,0.8394057,3.5183985,1.8936641,4.382063,1.6611927,109.313896,67.41726,17.595715,16.055363,10.349099,9.10355,9.287441,7.6214385,7.476966,8.077875,6.516415,9.058248,7.8038635,-386.2842,-17.554787,-49.681274,-39.116123,-36.976826,-33.23175,-40.927227,-34.74807,-34.318687,-13.328241,-21.100029,-6.0940666,-24.00854,0.0,213.1195,69.54238,74.40604,51.374596,35.43332,34.811684,39.166264,28.054523,32.871956,49.340874,45.820183,41.30684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14135566,0.1438821,0.13634424,0.143728,0.16938457,0.14912045,0.12248334,0.1176688,0.11834263,0.12604016,0.12607461,0.12779625,0.2883836,0.29798454,0.28909206,0.3033896,0.34534535,0.3174864,0.282668,0.2737181,0.2665951,0.27640072,0.27291104,0.27143064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9935581,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
